mean;stdev;acceptation;E(fitness);sigma(fitness);Generation;fitness1;Genes(Scores(0,1),:);fitness50;Genes(Scores(49,1),:);fitness100;Genes(Scores(99,1),:);
0; 0; 0.9; -47.9703; 14.693; 0; -17.1429; [-10, 0, 0, 0, 10, 0, 0, 10, 0, 10, 10, 0, 0, 10, 0, 10, 10, 0, 0, -10, -10, ]; -48.125; [0, 0, 0, -10, -10, -10, -10, 0, -10, 10, 10, -10, 10, 0, 0, 10, -10, -10, 0, 10, 10, ]; -80.9091; [-10, 0, 0, 0, 10, -10, 10, -10, 0, -10, 10, 0, -10, -10, 10, 0, -10, 0, 10, -10, 10, ];
0; 0; 0.9; -42.1288; 12.4955; 1; -13.3333; [10, 10, 10, 0, 10, 10, 10, 10, 0, 0, 0, 10, 10, 10, 0, 10, -10, 10, -10, 10, -10, ]; -41.0526; [10, 0, 0, 10, -10, -10, 0, 10, -10, 0, -10, 10, 0, 10, 0, 0, 10, 10, 0, 10, 0, ]; -80; [-10, 0, -10, -10, 0, -10, 10, 0, -10, -10, 0, -10, 0, 10, -10, -10, -10, 10, -10, 10, 0, ];
0; 0; 0.9; -38.7811; 11.3709; 2; -11.7391; [-10, -10, 10, 0, 10, 0, 0, 10, 0, 10, 10, 0, 0, 10, 10, 10, 10, 10, 0, 10, -10, ]; -38.5; [-10, -10, 10, 10, 10, 10, 10, 10, 10, -10, 0, 10, 0, -10, 0, 0, 10, -10, 0, 10, 0, ]; -71.6667; [10, -10, 10, 0, 0, 10, 0, 10, 10, 10, 0, 10, -10, -10, 0, 0, -10, -10, 10, -10, -10, ];
0; 0; 0.9; -36.1195; 10.183; 3; -10.4255; [10, 10, 10, 10, 10, 10, 10, -10, 10, 0, 0, 10, 0, 0, 10, 10, 10, 10, 10, 10, 0, ]; -36.1905; [0, 10, -10, 0, 10, -10, 0, 10, 10, -10, 10, -10, -10, 0, -10, -10, 10, -10, 10, 10, -10, ]; -63.8462; [0, 0, 10, 10, -10, -10, 10, -10, 10, 10, 10, -10, 0, -10, 0, 0, 10, -10, -10, 10, 0, ];
0; 0; 0.9; -33.5448; 9.52064; 4; -15; [0, 10, 10, 10, 10, 10, 10, 0, 10, 0, 0, 10, 10, -10, 10, 0, 10, 10, 0, 10, 0, ]; -33.6364; [-10, 0, 0, 10, -10, -10, 10, 0, 10, 10, -10, 10, 0, -10, 10, 0, 10, 0, 0, 0, -10, ]; -63.0769; [0, 0, 0, -10, 0, 10, -10, 0, 10, -10, 0, -10, 0, -10, 10, -10, -10, -10, 10, -10, -10, ];
0; 0; 0.9; -30.523; 9.80979; 5; -0.561798; [0, 10, 10, 10, 10, 10, 10, 0, 10, 10, 0, 10, 0, 0, 10, 10, 10, 10, 0, 0, 0, ]; -29.6; [0, 0, 0, 10, -10, -10, -10, 0, 10, 10, 0, -10, 10, 0, -10, 10, 10, 10, 0, 10, 10, ]; -60.7143; [0, 10, 0, 10, 10, 10, 10, -10, -10, 10, -10, 0, 0, -10, 10, 0, 10, 10, 10, 0, -10, ];
0; 0; 0.9; -28.6224; 10.9841; 6; -7.14286; [0, 10, 10, 10, 0, 0, 0, 0, 10, 10, 0, 10, 0, 10, 10, 10, 10, 10, 10, 0, -10, ]; -26.9231; [0, 10, 10, 10, 10, 0, 10, -10, 10, 0, -10, 10, 0, 10, 10, 0, 10, 10, 10, -10, 0, ]; -64.6154; [-10, -10, 10, -10, 0, 10, 0, 0, -10, 10, 10, 0, 0, -10, 10, 10, 0, 0, 0, 10, 0, ];
0; 0; 0.9; -24.4894; 8.75329; 7; -1.56627; [0, 10, 10, 10, 10, 0, 10, 0, 10, 10, 0, 0, 0, 10, 10, 10, 10, 10, 10, 10, 0, ]; -24.4444; [10, 10, 10, 10, 10, 10, 10, -10, -10, 0, -10, 0, 0, 10, 10, 10, 10, 10, 10, 0, 0, ]; -51.875; [-10, -10, 10, 0, 10, 10, 10, -10, -10, 0, -10, 10, -10, -10, 10, 10, 10, 10, 0, 10, -10, ];
0; 0; 0.9; -25.0943; 9.39592; 8; -0.543478; [0, 10, 0, 10, 0, 10, 0, 0, 10, 10, 0, 0, 0, 10, 10, 10, 10, 10, 10, 0, 10, ]; -24.1379; [-10, 10, 10, 10, 10, 10, 10, -10, 10, 0, 0, 0, 10, -10, 10, 10, -10, 10, 10, 10, -0, ]; -49.375; [0, -10, 10, 10, 0, 10, 10, -10, 10, 0, 0, 0, 0, -10, 10, 10, 10, 10, 10, 10, -10, ];
0; 0; 0.9; -21.5447; 6.55289; 9; -8.49057; [0, 10, 10, 10, 0, 10, 10, 10, 0, 0, 0, 10, 0, 0, 10, 10, 10, 0, 10, 10, -10, ]; -22; [0, -10, 0, 10, 0, 10, 0, -10, -10, 10, 0, 0, 0, 10, 10, 10, 0, 10, 10, 10, 0, ]; -45; [10, -10, 10, 10, 0, 10, 0, -10, -10, 10, -10, 0, 0, 0, 10, 10, -10, -10, 0, 0, 0, ];
0; 0; 0.9; -19.3443; 6.09004; 10; -8.49057; [0, 10, 10, 10, 0, 10, 10, 10, 0, 0, 0, 10, 0, 0, 10, 10, 10, 0, 10, 10, -10, ]; -19.6875; [0, -10, 0, 10, 0, 10, 0, 0, 10, 10, -10, 10, 0, 10, 10, 10, 0, 10, 10, 10, 0, ]; -49.375; [0, -10, 10, 10, 0, 10, 0, -10, 10, 10, 10, 0, 0, -10, 10, 10, 10, 0, 0, 10, -10, ];
0; 0; 0.9; -18.1675; 5.66274; 11; -6.60714; [10, 10, 10, 10, 0, 0, 10, 0, 10, 0, 10, -10, 0, 10, 0, 0, 10, 10, 10, 10, 0, ]; -18.2353; [0, -10, 10, 10, 0, 10, 0, -10, -10, 10, 10, 0, 0, 10, 10, 0, 10, 0, 0, 10, 0, ]; -37; [10, -10, 0, 10, 10, 0, 10, -10, 10, 0, 10, -10, -10, -10, 0, 10, 10, 10, 10, 10, 0, ];
0; 0; 0.9; -17.8772; 5.72901; 12; -6.60714; [10, 10, 10, 10, 0, 0, 10, 0, 10, 0, 10, -10, 0, 10, 0, 0, 10, 10, 10, 10, 0, ]; -17.3529; [-10, -10, 10, 10, 0, 10, 10, -10, 10, 10, 10, 0, 0, 10, 0, 10, 10, 10, 10, 0, 0, ]; -33.6364; [10, 10, 10, 0, 0, 10, 0, -10, 10, 10, 0, 0, 0, 10, 10, 0, 10, -10, 0, 10, 0, ];
0; 0; 0.9; -16.5083; 6.52272; 13; -1.14943; [0, 10, 0, 10, 0, 0, 0, 0, 10, 0, 10, 0, 0, 10, 10, 10, 10, 10, 0, 10, 0, ]; -15.7895; [10, -10, 10, 10, 0, 10, 0, -10, 10, 10, 10, 0, 0, 10, 10, 10, 10, 10, 10, 0, 0, ]; -40.5263; [0, -10, 10, 10, 0, 10, 0, -10, 10, 0, 0, 0, 0, -10, 10, 10, 10, 10, 10, 10, -10, ];
0; 0; 0.9; -15.3311; 4.89275; 14; -1.41026; [0, 10, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 0, 10, 10, 10, 10, 10, 10, 10, 0, ]; -14; [0, 10, 10, 10, 0, 10, 0, -10, 10, 10, 0, 0, 0, 0, 10, 10, 0, 10, 10, 10, 0, ]; -44.4444; [0, -10, 0, 10, 10, 10, 10, -10, -10, 10, 0, 0, 0, -10, 10, 10, 0, 0, 10, 10, 0, ];
0; 0; 0.9; -14.4674; 3.65335; 15; -8.97959; [0, 10, 10, 10, 0, 10, 0, -10, 10, 10, 10, 0, 0, 0, 10, 10, 0, 0, 10, 10, 0, ]; -13.1707; [10, -10, 0, 10, 0, 10, 10, -10, 10, 10, 10, 0, 0, 10, 10, 10, 10, 10, 0, 10, 0, ]; -29.6; [0, 10, 0, 10, 10, 10, 10, -10, 10, 0, 0, 10, 0, 0, 0, 10, 0, 0, 10, 10, -10, ];
0; 0; 0.9; -12.5197; 2.08592; 16; -8.97959; [0, 10, 10, 10, 0, 10, 0, -10, 10, 10, 10, 0, 0, 0, 10, 10, 0, 0, 10, 10, 0, ]; -12.0455; [10, 10, 0, 10, 0, 0, 10, -10, 10, 10, 10, 10, 0, 0, 0, 10, 0, 0, 10, 10, 0, ]; -19.375; [10, -10, 0, 10, 0, 10, 0, -10, 10, 10, 10, 10, 0, 0, 0, 10, 0, 0, 10, 10, 0, ];
0; 0; 0.9; -12.1645; 1.99795; 17; -8.97959; [0, 10, 10, 10, 0, 10, 0, -10, 10, 10, 10, 0, 0, 0, 10, 10, 0, 0, 10, 10, 0, ]; -11.8182; [10, 10, 10, 10, 0, 10, 0, -10, 10, 10, 0, 0, 0, -0, 0, 10, 0, 10, 0, 10, 0, ]; -23.1034; [10, -10, 0, 10, 0, 10, 10, -10, 10, 0, 10, 0, 0, 0, 0, 10, 0, 10, 10, 10, 0, ];
0; 0; 0.9; -11.8879; 1.68597; 18; -8.97959; [0, 10, 10, 10, 0, 10, 0, -10, 10, 10, 10, 0, 0, 0, 10, 10, 0, 0, 10, 10, 0, ]; -11.5556; [10, 10, 0, 10, 0, 10, 10, -10, 10, 10, 10, 10, 0, 10, 0, 10, 0, 0, 10, 10, 0, ]; -18; [10, -10, 0, 10, 0, 10, 10, -10, 10, 10, 10, 0, 0, 10, 0, 10, 10, 10, 0, 10, 0, ];
0; 0; 0.9; -11.7303; 1.73022; 19; -9.01961; [0, 10, 10, 10, 0, 10, 0, -10, 10, 10, 10, 10, 0, 0, 0, 10, 10, 10, 10, 10, 0, ]; -11.3636; [10, 10, 0, 10, 0, 10, 10, -10, 10, 10, 0, 10, 0, 10, 0, 10, 0, 10, 10, 10, 0, ]; -18.4848; [10, 10, 0, 10, 0, 0, 10, -10, -10, 10, 10, 10, 0, 0, 0, 10, 0, 10, 10, 10, 0, ];
0; 0; 0.9; -11.5048; 1.34935; 20; -9.01961; [0, 10, 10, 10, 0, 10, 0, -10, 10, 10, 10, 10, 0, 0, 0, 10, 10, 10, 10, 10, 0, ]; -11.3636; [10, 10, 0, 10, 0, 10, 10, -10, 10, 10, 0, 10, 0, 10, 0, 10, 0, 10, 10, 10, 0, ]; -15.5263; [10, 10, 0, 10, 0, 0, 10, -10, 10, 10, 10, 0, 0, 0, 0, 10, 10, 0, 10, 10, 0, ];
0; 0; 0.9; -11.3641; 1.4136; 21; -8.97959; [10, 10, 10, 10, 0, 10, 10, -10, 10, 10, 10, 10, 0, 0, 0, 10, 0, 10, 10, 10, 0, ]; -11.3043; [10, 10, 10, 10, 0, 10, 0, -10, 10, 0, 10, 0, 0, 10, 10, 10, 0, 10, 10, 10, 0, ]; -19.0909; [10, 10, 10, 10, 0, 10, 10, -10, 10, 0, 10, 10, 0, -10, 10, 10, 10, 10, 10, 10, 0, ];
0; 0; 0.9; -11.3013; 1.27405; 22; -8.97959; [10, 10, 10, 10, 0, 10, 10, -10, 10, 10, 10, 10, 0, 0, 0, 10, 0, 10, 10, 10, 0, ]; -11.3043; [0, 10, 10, 10, 0, 10, 0, -10, 10, 0, 10, 10, 0, 0, 0, 10, 10, 10, 10, 10, 0, ]; -16.2162; [10, 10, 10, 10, 0, 0, 10, -10, 10, 10, 0, 10, 0, 0, 0, 10, 0, 0, 10, 10, 0, ];
0; 0; 0.9; -11.2347; 1.12881; 23; -9.01961; [0, 10, 10, 10, 0, 10, 0, -10, 10, 10, 10, 10, 0, 0, 0, 10, 10, 10, 10, 10, 0, ]; -11.1111; [10, 10, 0, 10, 0, 10, 10, -10, 10, 0, 0, 10, 0, 10, 10, 10, 0, 10, 10, 10, 0, ]; -14.75; [10, 10, 0, 10, 0, 0, 10, -10, 10, 0, 0, 10, 0, 0, 0, 10, 0, 0, 10, 10, 0, ];
0; 0; 0.9; -11.4278; 1.48244; 24; -9.2; [10, 10, 10, 10, 0, 0, 10, -10, 10, 0, 10, 10, 0, 0, 0, 10, 0, 0, 10, 10, 0, ]; -11.1111; [10, 10, 10, 10, 0, 10, 10, -10, 10, 0, 10, 10, 0, 0, 0, 10, 0, 0, 10, 10, 0, ]; -20.6452; [10, 10, 0, -10, 0, 10, 10, -10, 10, 0, 10, 10, 0, 10, 10, 10, 10, 0, 10, 10, 0, ];
0; 0; 0.9; -11.3375; 1.13126; 25; -9.2; [10, 10, 10, 10, 0, 0, 10, -10, 10, 0, 10, 10, 0, 0, 0, 10, 0, 0, 10, 10, 0, ]; -11.087; [10, 10, 0, 10, 0, 10, 10, -10, 10, 0, 10, 10, 0, 0, 10, 10, 10, 0, 10, 10, 0, ]; -14.8718; [10, 10, 10, 10, 0, 10, 10, -10, 10, 0, 10, 10, 0, 0, 0, 10, 0, 0, 10, 10, 0, ];
0; 0; 0.9; -11.25; 1.06497; 26; -9.2; [10, 10, 10, 10, 0, 0, 10, -10, 10, 0, 10, 10, 0, 0, 0, 10, 0, 0, 10, 10, 0, ]; -11.0638; [10, 10, 10, 10, 0, 10, 10, -10, 10, 0, 10, 10, 0, 0, 10, 10, 10, 0, 10, 10, 0, ]; -14.6154; [10, 10, 0, 10, 0, 10, 10, -10, 10, 0, 10, 10, 0, 10, 10, 10, 10, 0, 10, 10, 0, ];
0; 0; 0.9; -11.567; 1.34264; 27; -9.2; [10, 10, 10, 10, 0, 0, 10, -10, 10, 0, 10, 10, 0, 0, 0, 10, 0, 0, 10, 10, 0, ]; -11.3333; [10, 10, 0, 10, 0, 10, 10, -10, 10, 0, 10, 10, 0, 0, 10, 10, 0, 0, 10, 10, 0, ]; -17.5; [10, 10, 10, 10, 0, 10, 10, -10, 10, 10, 10, 10, 0, 10, 10, -10, 10, 0, 10, 10, 0, ];
0; 0; 0.9; -11.4493; 1.56987; 28; -1.27907; [10, 10, 10, 10, 0, 10, 10, 10, 10, 10, 10, 10, 0, 0, 0, 10, 10, 0, 10, 10, 0, ]; -11.5217; [10, 10, 10, 10, 0, 0, 10, -10, 10, 0, 10, 10, 0, 0, 10, 10, 0, 0, 10, 10, 0, ]; -14.7368; [10, 10, 10, 10, 0, 10, 10, -10, 10, 0, 10, 10, 0, 0, 0, 10, 0, 0, 10, 10, 0, ];
0; 0; 0.9; -11.8893; 1.46228; 29; -9.4; [10, 10, 10, 10, 0, 10, 10, -10, 10, 0, 10, 10, 0, 10, 0, 10, 0, 0, 10, 10, 0, ]; -11.5556; [10, 10, 10, 10, 0, 0, 10, -10, 10, 0, 10, 10, 0, 0, 10, 10, 10, 0, 10, 10, 0, ]; -19.0625; [10, 10, 0, 10, 0, 0, 10, -10, 10, 0, 10, 10, 0, 0, 10, 10, 0, 0, -10, 10, 0, ];
0; 0; 0.9; -11.4522; 1.39566; 30; -9.18367; [10, 10, 10, 10, 0, 0, 10, -10, 10, 10, 10, 10, 0, 0, 10, 10, 10, 0, 10, 10, 0, ]; -11.3043; [10, 10, 10, 10, 0, 10, 10, -10, 10, 10, 10, 10, 0, 0, 10, 10, 10, 0, 10, 10, 0, ]; -21.2903; [10, 10, 10, 10, 0, 10, 10, -10, 10, 10, 10, 10, 0, 0, 10, 10, 0, 0, -10, 10, 0, ];
0; 0; 0.9; -11.3321; 1.05398; 31; -9.18367; [10, 10, 10, 10, 0, 0, 10, -10, 10, 10, 10, 10, 0, 0, 10, 10, 10, 0, 10, 10, 0, ]; -11.3043; [10, 10, 10, 10, 0, 10, -10, -10, 10, 10, 10, 10, 0, 0, 10, 10, 10, 0, 10, 10, 0, ]; -14.3902; [10, 10, 10, 10, 0, 10, 10, -10, 10, 10, 10, 10, 0, 0, 0, 10, 10, 0, 10, 10, 0, ];
0; 0; 0.9; -11.2422; 1.21097; 32; -9; [10, 10, 10, 10, 0, 10, 10, -10, 10, 10, 10, 10, 0, 0, 10, 10, 10, 0, 10, 10, 0, ]; -11.1111; [10, 10, 10, 10, 0, 10, 10, -10, 10, 10, 10, 10, 0, 0, 10, 10, 10, 0, 10, 10, 0, ]; -15.3846; [10, 10, 10, 10, 0, 0, 10, -10, 10, 10, 10, 10, 0, 0, 10, 10, 0, 0, 10, 10, 0, ];
0; 0; 0.9; -11.0795; 1.31728; 33; -8.49057; [10, 10, 10, 10, 0, 0, 10, -10, 10, 10, 10, 10, 0, 0, 0, 10, 0, 0, 10, 10, 0, ]; -10.8696; [10, 10, 10, 10, 0, 10, 10, -10, 10, 0, 10, 10, 0, 0, 0, 10, 10, 0, 10, 10, 0, ]; -15.3846; [10, 10, 10, 10, 0, 0, 10, -10, 10, 10, 10, 10, 0, 0, 10, 10, 0, 0, 10, 10, 0, ];
0; 0; 0.9; -11.28; 1.25523; 34; -9; [10, 10, 10, 10, 0, 10, 10, -10, 10, 10, 10, 10, 0, 0, 10, 10, 0, 0, 10, 10, 0, ]; -11.3043; [10, 10, 10, 10, 0, 0, 10, -10, 10, 10, 10, 10, 0, 0, 10, 10, 10, 0, 10, 10, 0, ]; -16.8571; [10, 10, 10, 10, 0, 10, 10, -10, 10, 10, 10, 10, 0, 0, 0, 10, -10, 0, 10, 10, 0, ];
0; 0; 0.9; -11.1906; 1.81262; 35; -8.95833; [10, 10, 10, 10, 0, 10, 10, -10, 10, 0, 10, 10, 0, 10, 10, 10, 0, 0, 10, 10, 0, ]; -11.0638; [10, 10, 10, 10, 0, 10, 10, -10, 10, 10, 10, 10, 0, 0, 0, 10, 10, 0, 10, 10, 0, ]; -25; [10, 10, 10, -10, 0, 10, 10, -10, 10, 10, 10, 10, 0, 0, 0, 10, 10, 0, 10, 10, 0, ];
0; 0; 0.9; -11.2035; 1.23181; 36; -8.62745; [10, 10, 10, 10, 0, 10, 10, -10, 10, 0, 10, 10, 0, 10, 0, 10, 0, 0, 10, 10, 0, ]; -11.0638; [10, 10, 10, 10, 0, 0, 10, -10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 0, 10, 10, 0, ]; -14.8718; [10, 10, 10, 10, 0, 0, 10, -10, 10, 10, 10, 10, 0, 0, 10, 10, 0, 0, 10, 10, 0, ];
